,Likes,Comments,Female,Male,Age,Sunglasses,Beard,Mustache,Smile,Eyeglasses,SURPRISED,ANGRY,CONFUSED,HAPPY,CALM,DISGUSTED,SAD,Objects,Filters,Website,Followers,Follows
416455611,9.974619289340101,0.6598984771573604,1.1573604060913705,0.7614213197969543,10.689149746192895,0.18274111675126903,0.13705583756345177,0.07614213197969544,0.9289340101522843,0.700507614213198,0.030456852791878174,0.0,0.0,0.4365482233502538,0.0,0.0,0.030456852791878174,3.7563451776649748,0.5279187817258884,0.0,129.0,198.0
25469443,15.856839872746553,1.829268292682927,1.6320254506892895,0.8398727465535525,13.707880386963101,0.2704135737009544,0.24814422057264052,0.17179215270413573,1.4856839872746554,0.391304347826087,0.036055143160127257,0.0042417815482502655,0.0042417815482502655,0.5376458112407211,0.006362672322375398,0.0,0.02014846235418876,3.972428419936373,0.7667020148462355,0.0,349.0,947.0
1950544520,111.52941176470588,8.823529411764707,0.08823529411764706,0.08823529411764706,1.0441176470588236,0.0,0.0,0.0,0.08823529411764706,0.0,0.029411764705882353,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,1.4411764705882353,0.9411764705882353,1.0,119.0,36.0
545252488,57.0,1.0,3.75,3.0,22.291666666666668,0.0,0.0,0.0,3.0,1.5,0.0,0.0,0.0,1.75,0.0,0.0,0.0,7.0,0.25,0.0,19.0,4.0
571630184,0.7777777777777778,0.1111111111111111,1.6666666666666667,2.3333333333333335,12.57037037037037,0.0,0.6666666666666666,0.0,2.6666666666666665,0.6666666666666666,0.0,0.0,0.0,1.1111111111111112,0.0,0.0,0.0,3.3333333333333335,0.6666666666666666,0.0,159.0,10.0
242494547,32.26829268292683,1.9268292682926829,3.1463414634146343,1.3170731707317074,18.126964769647696,0.25609756097560976,0.36585365853658536,0.25609756097560976,2.8536585365853657,0.6951219512195121,0.10975609756097561,0.0,0.024390243902439025,1.0731707317073171,0.012195121951219513,0.0,0.036585365853658534,4.7317073170731705,0.47560975609756095,0.0,365.0,82.0
184249078,0.0,0.0,0.75,0.25,13.020833333333334,0.125,0.125,0.25,0.25,0.5,0.0,0.0,0.041666666666666664,0.25,0.0,0.0,0.0,4.583333333333333,0.0,0.0,35.0,26.0
7410944,6.808785529715762,0.34366925064599485,0.8527131782945736,0.7596899224806202,9.711154177433247,0.18604651162790697,0.3023255813953488,0.2713178294573643,0.7131782945736435,0.2868217054263566,0.056847545219638244,0.00516795865633075,0.0,0.2971576227390181,0.002583979328165375,0.002583979328165375,0.012919896640826873,4.762273901808785,0.06976744186046512,0.0,146.0,406.0
244047076,9.10909090909091,0.8318181818181818,0.7636363636363637,1.95,18.39664772727273,0.3409090909090909,0.7772727272727272,0.6,0.9954545454545455,0.6954545454545454,0.06363636363636363,0.0,0.02727272727272727,0.36818181818181817,0.013636363636363636,0.0,0.00909090909090909,4.463636363636364,0.9863636363636363,0.0,274.0,221.0
1484680967,11.372549019607844,0.13725490196078433,0.0,0.11764705882352941,1.2450980392156863,0.0,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,3.980392156862745,1.0,0.0,70.0,51.0
2270275269,41.84530386740332,0.9226519337016574,0.9281767955801105,0.34806629834254144,8.38927255985267,0.06629834254143646,0.049723756906077346,0.03314917127071823,0.6795580110497238,0.09944751381215469,0.03314917127071823,0.0055248618784530384,0.0,0.30939226519337015,0.0,0.0,0.0055248618784530384,4.281767955801105,1.0,0.0,545.0,185.0
215578623,7.109375,0.234375,0.1875,0.421875,5.015625,0.140625,0.09375,0.046875,0.328125,0.140625,0.03125,0.0,0.0,0.09375,0.0,0.0,0.0,3.625,0.4375,0.0,70.0,64.0
2242726591,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.466666666666667,0.9333333333333333,0.0,28.0,15.0
452851338,12.77364864864865,1.1275337837837838,1.7179054054054055,0.6334459459459459,13.691822682057053,0.3927364864864865,0.16722972972972974,0.1266891891891892,1.429054054054054,0.6334459459459459,0.017736486486486486,0.0033783783783783786,0.0008445945945945946,0.5777027027027027,0.0016891891891891893,0.0,0.013513513513513514,4.347128378378378,0.44341216216216217,0.0,287.0,1207.0
288335200,31.572700296735906,1.970326409495549,2.421364985163205,1.0949554896142433,18.34624370024964,0.33827893175074186,0.22255192878338279,0.14688427299703263,1.304154302670623,0.5296735905044511,0.03857566765578635,0.010385756676557863,0.008902077151335312,0.6097922848664689,0.00741839762611276,0.0,0.02967359050445104,4.64540059347181,0.6646884272997032,0.0,1077.0,678.0
3232684482,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,17.0,1.0
2092276386,12.005681818181818,0.34375,0.35795454545454547,0.6221590909090909,6.456486742424243,0.08522727272727272,0.13636363636363635,0.09375,0.42613636363636365,0.1534090909090909,0.017045454545454544,0.002840909090909091,0.0,0.17897727272727273,0.0,0.0,0.008522727272727272,4.9147727272727275,1.0,1.0,545.0,358.0
289794729,22.038083538083537,2.2002457002457003,2.052825552825553,0.8660933660933661,14.728166803166804,0.23955773955773957,0.32063882063882065,0.2764127764127764,1.3562653562653562,0.457002457002457,0.04668304668304668,0.002457002457002457,0.007371007371007371,0.5675675675675675,0.0036855036855036856,0.0,0.029484029484029485,4.374692874692875,0.5036855036855037,0.0,598.0,820.0
898090810,12.681818181818182,0.13636363636363635,0.4090909090909091,0.2727272727272727,5.784090909090909,0.2727272727272727,0.13636363636363635,0.13636363636363635,0.2727272727272727,0.2727272727272727,0.045454545454545456,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,4.045454545454546,0.3181818181818182,0.0,125.0,23.0
42566739,14.234782608695653,0.8608695652173913,0.46956521739130436,0.2608695652173913,3.276086956521739,0.05217391304347826,0.13043478260869565,0.10434782608695652,0.23478260869565218,0.20869565217391303,0.06086956521739131,0.0,0.0,0.08695652173913043,0.0,0.0,0.017391304347826087,2.1913043478260867,0.26956521739130435,1.0,241.0,127.0
2486800367,5.5,0.16666666666666666,2.75,2.5,15.381944444444445,0.75,0.75,0.25,2.75,1.25,0.3333333333333333,0.08333333333333333,0.0,0.8333333333333334,0.0,0.0,0.0,6.5,0.6666666666666666,0.0,166.0,13.0
1476525818,0.3333333333333333,0.0,0.0,0.5,5.75,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,4.333333333333333,1.0,0.0,24.0,5.0
18108188,0.97,0.04,1.02,0.54,9.425833333333333,0.48,0.15,0.15,0.69,0.63,0.02,0.01,0.01,0.25,0.0,0.0,0.01,4.72,0.13,0.0,34.0,106.0
30688353,7.0,0.4625,0.75,0.4875,7.653125,0.075,0.1125,0.1125,0.675,0.15,0.025,0.025,0.0,0.225,0.0,0.0,0.0125,3.6375,0.6,0.0,74.0,82.0
3807589911,89.2532751091703,1.240174672489083,0.039301310043668124,0.23580786026200873,2.1187045123726347,0.039301310043668124,0.039301310043668124,0.039301310043668124,0.09170305676855896,0.07860262008733625,0.004366812227074236,0.0,0.0,0.056768558951965066,0.0,0.0,0.004366812227074236,3.1790393013100435,0.3406113537117904,0.0,2478.0,239.0
48972978,50.36363636363637,3.1148325358851676,4.1913875598086126,1.492822966507177,18.649248033996837,0.215311004784689,0.1722488038277512,0.14354066985645933,2.971291866028708,0.4019138755980861,0.04784688995215311,0.009569377990430622,0.014354066985645933,1.1626794258373205,0.0430622009569378,0.004784688995215311,0.0430622009569378,5.349282296650718,0.5598086124401914,0.0,819.0,210.0
1224423305,0.04878048780487805,0.0,0.0,0.07317073170731707,1.3170731707317074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.365853658536586,0.8780487804878049,0.0,1.0,41.0
555477511,15.117910447761194,0.4044776119402985,0.12985074626865672,0.21940298507462686,2.291915422885572,0.049253731343283584,0.058208955223880594,0.03134328358208955,0.1880597014925373,0.1253731343283582,0.011940298507462687,0.0029850746268656717,0.0014925373134328358,0.06865671641791045,0.0,0.0,0.0,5.3283582089552235,0.9492537313432836,0.0,159.0,685.0
1948310152,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,332.0,1.0
203407563,29.925531914893618,1.1702127659574468,1.0212765957446808,1.4361702127659575,11.327732108317212,0.574468085106383,0.1595744680851064,0.1276595744680851,1.5638297872340425,0.6063829787234043,0.0,0.0,0.0,0.6382978723404256,0.0,0.0,0.010638297872340425,4.882978723404255,0.24468085106382978,1.0,860.0,98.0
1753541345,7.06701030927835,0.34536082474226804,0.24742268041237114,0.21649484536082475,2.5220360824742265,0.07731958762886598,0.09278350515463918,0.12371134020618557,0.17010309278350516,0.21649484536082475,0.020618556701030927,0.0,0.0,0.05670103092783505,0.0,0.0,0.005154639175257732,4.108247422680412,0.7577319587628866,1.0,326.0,200.0
1821628907,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,1.0,0.0,10.0,3.0
206726006,55.3733681462141,2.6736292428198434,0.8302872062663186,0.4386422976501306,10.120365535248043,0.16449086161879894,0.10966057441253264,0.06266318537859007,0.5639686684073107,0.2506527415143603,0.02610966057441253,0.007832898172323759,0.0,0.22715404699738903,0.0026109660574412533,0.0,0.010443864229765013,4.114882506527415,0.3002610966057441,0.0,1261.0,392.0
2123557533,14.418181818181818,0.5272727272727272,3.4909090909090907,1.2,11.690909090909093,0.43636363636363634,0.21818181818181817,0.10909090909090909,2.7818181818181817,1.309090909090909,0.0,0.01818181818181818,0.0,1.2363636363636363,0.0,0.0,0.0,4.0,0.9272727272727272,0.0,95.0,56.0
143763900,8.842857142857143,0.38701298701298703,2.220779220779221,0.825974025974026,18.11613095238095,0.15194805194805194,0.4636363636363636,0.44025974025974024,1.8935064935064936,0.2961038961038961,0.02207792207792208,0.007792207792207792,0.0025974025974025974,0.7376623376623377,0.0012987012987012987,0.0012987012987012987,0.005194805194805195,4.745454545454545,0.12077922077922078,0.0,456.0,772.0
1249457735,5.5,0.23333333333333334,1.8,0.7,5.778888888888888,0.1,0.1,0.3,1.6,0.1,0.1,0.0,0.03333333333333333,0.5666666666666667,0.0,0.0,0.03333333333333333,4.833333333333333,0.23333333333333334,0.0,66.0,30.0
2062266819,81.51102941176471,1.2352941176470589,0.7279411764705882,0.16544117647058823,6.5769830659536535,0.0661764705882353,0.04411764705882353,0.07720588235294118,0.2757352941176471,0.16544117647058823,0.022058823529411766,0.0,0.0,0.15073529411764705,0.0,0.0,0.014705882352941176,3.1029411764705883,0.4117647058823529,1.0,3963.0,272.0
1708321363,12.63,0.27,4.29,1.14,24.25544588744589,0.51,0.12,0.18,3.03,0.57,0.04,0.02,0.0,1.36,0.02,0.0,0.11,6.01,0.96,0.0,284.0,103.0
249861555,27.106569343065694,1.4116788321167884,1.764963503649635,0.43795620437956206,16.222499999999997,0.3854014598540146,0.10948905109489052,0.07883211678832117,1.3751824817518248,0.5693430656934306,0.016058394160583942,0.0,0.0,0.5751824817518248,0.0,0.00145985401459854,0.010218978102189781,4.7562043795620434,1.0,0.0,445.0,691.0
265063047,30.35,1.7657894736842106,3.836842105263158,0.3236842105263158,22.7281798245614,0.39473684210526316,0.15789473684210525,0.16578947368421051,1.263157894736842,0.5842105263157895,0.09210526315789473,0.013157894736842105,0.007894736842105263,0.4394736842105263,0.02894736842105263,0.002631578947368421,0.04736842105263158,4.386842105263158,0.2631578947368421,1.0,389.0,384.0
2032642067,44.11173184357542,1.4972067039106145,0.31843575418994413,0.5698324022346368,6.455307262569832,0.16759776536312848,0.1005586592178771,0.15083798882681565,0.31843575418994413,0.16759776536312848,0.01675977653631285,0.0,0.0,0.1452513966480447,0.0111731843575419,0.00558659217877095,0.0111731843575419,3.9441340782122905,0.9273743016759777,1.0,3168.0,181.0
275510681,351.32,0.44,1.02,0.78,9.28192857142857,0.42,0.18,0.0,0.96,0.66,0.02,0.0,0.04,0.42,0.04,0.0,0.02,3.58,0.78,0.0,2292.0,51.0
1981406762,0.9,0.3,0.0,2.1,16.566666666666666,0.3,0.6,0.6,0.3,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,4.7,1.0,1.0,129.0,10.0
588452400,20.304347826086957,1.508361204013378,0.2809364548494983,0.13043478260869565,3.8584169453734676,0.05016722408026756,0.07023411371237458,0.05016722408026756,0.1605351170568562,0.2608695652173913,0.010033444816053512,0.010033444816053512,0.0,0.06688963210702341,0.0,0.0,0.013377926421404682,3.040133779264214,0.06688963210702341,0.0,196.0,312.0
3648088105,4.05,0.4,0.15,0.15,3.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,2.95,0.35,0.0,16.0,20.0
4239188708,65.08695652173913,3.4782608695652173,0.2608695652173913,0.2608695652173913,2.9456521739130435,0.0,0.2608695652173913,0.2608695652173913,0.13043478260869565,0.13043478260869565,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,6.086956521739131,0.8695652173913043,0.0,1365.0,26.0
1223036636,11.104166666666666,1.9375,0.4375,0.75,10.909722222222221,0.125,0.3125,0.25,0.4375,0.0625,0.0,0.020833333333333332,0.0,0.1875,0.0,0.0,0.0,3.1041666666666665,0.9791666666666666,1.0,169.0,48.0
1600397470,25.50896860986547,0.9394618834080718,0.7399103139013453,2.986547085201794,21.672564773293477,0.773542600896861,0.47085201793721976,0.5515695067264574,1.204035874439462,0.7399103139013453,0.0515695067264574,0.002242152466367713,0.011210762331838564,0.49327354260089684,0.02466367713004484,0.0,0.02914798206278027,4.513452914798206,0.9237668161434978,1.0,469.0,448.0
49519677,3.375,0.0625,3.9375,0.9375,15.010817307692307,0.0,0.375,0.1875,1.6875,0.375,0.125,0.0,0.0,0.75,0.0625,0.0,0.1875,5.1875,0.75,0.0,149.0,16.0
242886474,6.988416988416988,0.5019305019305019,2.0965250965250966,1.0308880308880308,14.47902187902188,0.08108108108108109,0.18532818532818532,0.22007722007722008,1.2162162162162162,0.22007722007722008,0.03861003861003861,0.003861003861003861,0.007722007722007722,0.5096525096525096,0.007722007722007722,0.0,0.023166023166023165,3.9343629343629343,0.019305019305019305,0.0,206.0,260.0
276232195,69.6,1.2329411764705882,1.2423529411764707,2.8588235294117648,18.826232692144455,0.3388235294117647,0.7976470588235294,0.7411764705882353,1.8988235294117648,0.8611764705882353,0.01647058823529412,0.002352941176470588,0.009411764705882352,0.8258823529411765,0.01647058823529412,0.002352941176470588,0.04,4.847058823529411,0.4541176470588235,0.0,1199.0,427.0
30837828,35.77007299270073,2.541970802919708,1.198905109489051,4.259124087591241,24.480954355863116,0.2572992700729927,0.7335766423357665,0.5255474452554745,2.7317518248175183,0.4927007299270073,0.03102189781021898,0.012773722627737226,0.012773722627737226,1.1386861313868613,0.04562043795620438,0.0018248175182481751,0.0364963503649635,4.806569343065694,0.41788321167883213,1.0,1617.0,552.0
46329534,14.141104294478527,0.6830265848670757,0.5521472392638037,0.43558282208588955,5.605990115882753,0.08588957055214724,0.07975460122699386,0.0736196319018405,0.4662576687116564,0.22085889570552147,0.00408997955010225,0.002044989775051125,0.00408997955010225,0.19631901840490798,0.0,0.0,0.00408997955010225,4.306748466257669,0.5603271983640081,0.0,322.0,503.0
49846561,2.6666666666666665,0.1111111111111111,0.8,1.0666666666666667,11.33148148148148,0.06666666666666667,0.4,0.2,0.6666666666666666,0.4,0.044444444444444446,0.022222222222222223,0.0,0.3111111111111111,0.0,0.0,0.0,4.2,0.4666666666666667,0.0,641.0,52.0
2932434558,23.20952380952381,1.638095238095238,3.2285714285714286,0.4857142857142857,22.665306122448982,0.08571428571428572,0.11428571428571428,0.14285714285714285,1.9142857142857144,0.2571428571428571,0.009523809523809525,0.0,0.0,0.7047619047619048,0.0,0.0,0.01904761904761905,4.933333333333334,0.7333333333333333,1.0,284.0,108.0
30191588,3.75,0.4027777777777778,0.4166666666666667,1.0416666666666667,10.55324074074074,0.08333333333333333,0.25,0.16666666666666666,0.6666666666666666,0.25,0.0,0.0,0.027777777777777776,0.2777777777777778,0.013888888888888888,0.0,0.013888888888888888,4.319444444444445,0.7222222222222222,0.0,199.0,72.0
1654216643,0.8137254901960784,0.0196078431372549,0.5294117647058824,1.4705882352941178,16.54264705882353,0.3235294117647059,0.14705882352941177,0.17647058823529413,0.5294117647058824,0.23529411764705882,0.0392156862745098,0.0,0.0196078431372549,0.23529411764705882,0.00980392156862745,0.0,0.00980392156862745,4.2254901960784315,0.9901960784313726,1.0,157.0,111.0
45655555,52.86363636363637,3.090909090909091,2.1818181818181817,3.5454545454545454,22.198133116883113,0.4090909090909091,0.0,0.0,3.409090909090909,0.8181818181818182,0.0,0.0,0.0,1.5,0.0,0.0,0.045454545454545456,4.5,0.9090909090909091,0.0,244.0,22.0
345248280,5.802469135802469,0.38271604938271603,0.9259259259259259,1.0740740740740742,12.745884773662553,0.18518518518518517,0.2962962962962963,0.25925925925925924,1.0740740740740742,0.7777777777777778,0.012345679012345678,0.0,0.012345679012345678,0.4074074074074074,0.012345679012345678,0.0,0.0,3.7777777777777777,0.5185185185185185,0.0,514.0,82.0
703978203,22.797324414715717,0.7505016722408027,1.5913043478260869,0.9150501672240803,15.728018068887637,0.19665551839464884,0.24280936454849497,0.19665551839464884,0.8247491638795986,0.49966555183946487,0.03277591973244147,0.008026755852842809,0.006688963210702341,0.3859531772575251,0.01939799331103679,0.0033444816053511705,0.03879598662207358,4.278260869565218,0.9070234113712374,0.0,687.0,2277.0
3896644149,140.6,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.4,1.0,1156.0,5.0
345836709,3.5714285714285716,0.0,1.7142857142857142,0.0,12.928571428571429,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,5.0,1.0,0.0,13.0,7.0
2018954078,8.125,0.375,0.375,0.375,13.0,0.0,0.375,0.0,0.375,0.375,0.0,0.0,0.0,0.125,0.0,0.0,0.0,2.125,0.625,1.0,153.0,9.0
22180590,12.878966789667897,1.0922509225092252,1.459040590405904,0.49372693726937267,11.822801353013528,0.23468634686346865,0.17047970479704797,0.14612546125461254,1.0583025830258304,0.3719557195571956,0.01845018450184502,0.002952029520295203,0.002214022140221402,0.45830258302583027,0.004428044280442804,0.0,0.00959409594095941,3.892250922509225,0.2952029520295203,1.0,890.0,1365.0
3092060835,4.225806451612903,0.22580645161290322,0.0967741935483871,1.064516129032258,12.725806451612904,0.0967741935483871,0.8709677419354839,0.5806451612903226,0.2903225806451613,0.8709677419354839,0.0,0.0,0.0,0.0967741935483871,0.0,0.0,0.0,3.161290322580645,0.7096774193548387,0.0,105.0,31.0
2262925176,27.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.6,1.0,358.0,5.0
1901242351,3.5840336134453783,0.2605042016806723,2.6848739495798317,1.2983193277310925,15.523707816459915,0.3025210084033613,0.3907563025210084,0.2647058823529412,1.903361344537815,0.46638655462184875,0.0546218487394958,0.0,0.004201680672268907,0.8025210084033614,0.004201680672268907,0.004201680672268907,0.01680672268907563,4.7478991596638656,0.6512605042016807,0.0,258.0,242.0
1556973431,0.0,0.0,0.0,2.0,17.583333333333332,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.8333333333333334,0.0,56.0,8.0
325893678,47.44642857142857,1.6339285714285714,0.6964285714285714,1.5535714285714286,12.259412202380954,0.16071428571428573,0.16071428571428573,0.05357142857142857,0.9375,0.32142857142857145,0.044642857142857144,0.0,0.026785714285714284,0.42857142857142855,0.0,0.0,0.008928571428571428,3.8482142857142856,0.29464285714285715,0.0,1005.0,114.0
9931123,0.0,0.0,2.25,0.75,5.25,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,4.75,1.0,0.0,3.0,5.0
4249629173,15.555555555555555,0.6888888888888889,0.6,1.2,10.151851851851852,0.2,0.2,0.06666666666666667,0.7333333333333333,0.26666666666666666,0.022222222222222223,0.0,0.022222222222222223,0.24444444444444444,0.0,0.0,0.022222222222222223,3.533333333333333,0.9333333333333333,0.0,86.0,46.0
2321879606,0.0,0.0,1.5,3.0,27.75,2.0,0.0,0.0,2.0,2.5,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,5.666666666666667,0.8333333333333334,0.0,32.0,6.0
481709584,21.789772727272727,1.6761363636363635,2.2670454545454546,0.32386363636363635,16.205350378787877,0.05113636363636364,0.13636363636363635,0.17045454545454544,0.8352272727272727,0.10227272727272728,0.06818181818181818,0.0,0.0,0.3352272727272727,0.011363636363636364,0.0,0.03409090909090909,3.977272727272727,0.6931818181818182,0.0,328.0,178.0
3417740025,5.938144329896907,0.20618556701030927,0.18556701030927836,0.21649484536082475,3.012027491408934,0.061855670103092786,0.0,0.0,0.12371134020618557,0.12371134020618557,0.020618556701030927,0.0,0.0,0.05154639175257732,0.0,0.0,0.0,4.360824742268041,0.422680412371134,0.0,53.0,97.0
421474712,3.7222222222222223,0.1111111111111111,0.16666666666666666,3.8333333333333335,25.272222222222222,0.16666666666666666,0.8333333333333334,1.1666666666666667,1.6666666666666667,0.3333333333333333,0.0,0.0,0.1111111111111111,0.6666666666666666,0.0,0.0,0.0,4.5,0.05555555555555555,1.0,259.0,20.0
1905491454,7.173913043478261,0.5217391304347826,1.2391304347826086,0.5869565217391305,15.527173913043478,0.32608695652173914,0.1956521739130435,0.1956521739130435,0.6521739130434783,0.2608695652173913,0.021739130434782608,0.043478260869565216,0.0,0.2826086956521739,0.0,0.0,0.021739130434782608,4.130434782608695,0.717391304347826,0.0,91.0,47.0
1976682131,107.77697841726619,0.6187050359712231,1.1870503597122302,1.5971223021582734,13.026690336042854,0.302158273381295,0.04316546762589928,0.08633093525179857,0.8201438848920863,0.6258992805755396,0.050359712230215826,0.0,0.0,0.4028776978417266,0.02158273381294964,0.0,0.007194244604316547,4.16546762589928,0.8633093525179856,1.0,4240.0,146.0
190011156,48.596730245231605,3.4359673024523163,0.4659400544959128,0.1880108991825613,4.922641754249383,0.08174386920980926,0.04904632152588556,0.0653950953678474,0.16348773841961853,0.11444141689373297,0.01634877384196185,0.0,0.0027247956403269754,0.0681198910081744,0.013623978201634877,0.0,0.010899182561307902,3.697547683923706,0.7057220708446866,0.0,548.0,371.0
372088523,21.769767441860466,1.0131782945736434,1.0255813953488373,0.9395348837209302,13.781089885566628,0.23255813953488372,0.2837209302325581,0.2372093023255814,0.5534883720930233,0.5023255813953489,0.04496124031007752,0.013953488372093023,0.0031007751937984496,0.22170542635658916,0.004651162790697674,0.004651162790697674,0.04263565891472868,4.555813953488372,0.6333333333333333,1.0,997.0,1312.0
545497348,58.07630522088353,3.1887550200803214,0.572289156626506,0.7530120481927711,10.99205458196422,0.10240963855421686,0.3072289156626506,0.2710843373493976,0.5060240963855421,0.35542168674698793,0.04216867469879518,0.006024096385542169,0.010040160642570281,0.20481927710843373,0.002008032128514056,0.0,0.014056224899598393,2.819277108433735,0.3654618473895582,1.0,1345.0,505.0
